  -1.5185043478163932e-01	   9.8840348312651505e-01	  -9.5388289091325418e-01	  -3.0017899730489606e-01	   4.4154549821352868e-01	  -8.9723886062038505e-01	   9.9802512187707415e-01	  -6.2816049718612932e-02	   9.9210828779549753e-01	  -1.2538399135251005e-01	   9.8227286780763901e-01	  -1.8745669678343455e-01	   9.6855770942502739e-01	  -2.4878899395540843e-01	  -8.9462946341906921e-02	   9.9599015117210121e-01	  -2.1363815101815767e-01	   9.7691286225002838e-01	
   6.4162426135091777e-01	  -7.6701910487672287e-01	  -1.7663661449177828e-01	  -9.8427613321713892e-01	  -8.6829293595254509e-01	  -4.9605178900484725e-01	  -9.9988221542923372e-01	  -1.5347809886997577e-02	   9.9952888946334517e-01	   3.0692004303595668e-02	  -9.9894010533502875e-01	  -4.6028968631087158e-02	   9.9811600174365611e-01	   6.1355089953954375e-02	  -6.5332075131404366e-01	   7.5708123467858690e-01	  -6.2977662451135830e-01	   7.7677628904278451e-01	
  -1.0000000000000000e+00	   1.2986393142814979e-12	   1.0000000000000000e+00	  -2.5972786285629957e-12	  -1.0000000000000000e+00	   3.8959179428444933e-12	   2.8167305450602331e-01	  -9.5951044307253208e-01	  -8.4132058073049365e-01	  -5.4053647466133581e-01	  -7.5562773009230244e-01	   6.5500132329297978e-01	   4.1564063912139004e-01	   9.0952892153617759e-01	  -2.8167305450477725e-01	   9.5951044307289790e-01	  -2.8167305450726937e-01	  -9.5951044307216626e-01	
   7.3261872926617544e-01	   6.8063925652904733e-01	   7.3460404943171423e-02	   9.9729813441397019e-01	  -6.2498179222448558e-01	   7.8063932733873320e-01	   2.8754488269106404e-01	   9.5776716400082451e-01	  -8.3463588087636442e-01	   5.5080209363594035e-01	  -7.6753543560375825e-01	  -6.4100651719974655e-01	   3.9323410729252961e-01	  -9.1943838122075772e-01	  -4.4123316386933648e-01	   8.9739249779673069e-01	   8.6255469699757414e-01	  -5.0596382744957480e-01	
  -4.8474574868796827e-01	  -8.7465510867366525e-01	  -5.3004311825788220e-01	   8.4797069099554423e-01	   9.9861804508161311e-01	   5.2554733729487532e-02	  -4.4605861240035583e-01	  -8.9500375099966434e-01	  -6.0206342860693829e-01	   7.9844826252804768e-01	   9.8316976748317897e-01	   1.8269430288619240e-01	  -2.7503925586811628e-01	  -9.6143299700577822e-01	  -5.6659458706722265e-01	   8.2399670746072973e-01	   9.9904461912067610e-01	  -4.3701819253014675e-02	
  -3.8115207801299528e-01	   9.2451235439358814e-01	  -7.0944618685275107e-01	  -7.0475961005160570e-01	   9.2196585472763881e-01	  -3.8727117465199279e-01	   9.2323376012690306e-01	  -3.8423875931761486e-01	   7.0472115167612004e-01	  -7.0948438910259548e-01	   3.7801095727891032e-01	  -9.2580112128744030e-01	  -6.7361967605660327e-03	  -9.9997731156921899e-01	   3.3410138618788251e-03	   9.9999441879761242e-01	  -7.0712594619011993e-01	   7.0708761566352418e-01	
   5.3403485065324441e-01	  -8.4546246415069604e-01	  -4.2961355657553385e-01	  -9.0301284155128192e-01	  -9.9289207370209309e-01	  -1.1901819180090630e-01	  -9.4146953345322826e-01	   3.3709808302534250e-01	   7.7272976484127853e-01	  -6.3473514990769364e-01	  -5.1353352892785475e-01	   8.5806952787457969e-01	   1.9422257894331535e-01	  -9.8095748624933166e-01	  -2.1777376575719290e-01	   9.7599927610010617e-01	  -7.8778131762735648e-01	   6.1595502725223872e-01	
  -4.9999999999928563e-01	   8.6602540378485104e-01	  -5.0000000000142875e-01	  -8.6602540378361370e-01	   1.0000000000000000e+00	  -2.4747100066443784e-12	  -1.3206418322088051e-01	  -9.9124116717890698e-01	  -9.6511810302040346e-01	   2.6181491023678921e-01	   3.8697925119503085e-01	   9.2208842262796753e-01	   8.6290590555540403e-01	  -5.0536461902037444e-01	   9.2447212366462583e-01	   3.8124964598936573e-01	  -7.9240794044393403e-01	  -6.0999152118812494e-01	
   9.5706152299454628e-01	  -2.8988487577546995e-01	   8.3193351759328071e-01	  -5.5487532140551221e-01	   6.3536159576152451e-01	  -7.7221476457742577e-01	   9.5682629840322309e-01	   2.9066034246863848e-01	   8.3103313063202755e-01	   5.5622291915376099e-01	   6.3348241006294714e-01	   7.7375709117321834e-01	   3.8123212841613729e-01	   9.2447934766727036e-01	   9.9999967166039971e-01	   8.1035738583045368e-04	   8.3148359712164610e-01	  -5.5554930268847258e-01	
  -9.1243575855543235e-01	  -4.0921997325322829e-01	   6.6507802698125429e-01	   7.4677387342268609e-01	  -3.0124618953894972e-01	  -9.5354639807838570e-01	  -9.8195175483674579e-01	  -1.8913157106373188e-01	   9.2845849765392907e-01	   3.7143615620212439e-01	  -8.4145114729198278e-01	  -5.4033319972125149e-01	   7.2407036373158207e-01	   6.8972611112354909e-01	   8.1857147783726270e-01	   5.7440467936057049e-01	   9.7336431074134544e-01	   2.2926386233993684e-01	
