  -8.5021713572966284e-01	   5.2643216287727712e-01	   4.4573835577670390e-01	  -8.9516329135497985e-01	   9.2268359463025224e-02	   9.9573417629506022e-01	   9.2860163457621592e-01	   3.7107816462624160e-01	   7.2460199147523985e-01	   6.8916758045494009e-01	   4.1713155282596215e-01	   9.0884611878854471e-01	   5.0096092099767300e-02	   9.9874440251564445e-01	  -9.8486050278399595e-01	   1.7334875268098887e-01	  -5.9416554118255061e-01	   8.0434278120167568e-01	   4.2053225750359191e-03	   1.4022547911192706e-01	
  -9.9597429399526904e-01	  -8.9639308903099874e-02	   9.8392958859874924e-01	   1.7855689479797748e-01	  -9.6396286069612092e-01	  -2.6603684556570556e-01	  -8.9682681222349847e-01	  -4.4238181345647315e-01	   6.0859666224592446e-01	   7.9347974309563829e-01	  -1.9478479684024785e-01	  -9.8084600367229069e-01	  -2.5922020540624036e-01	   9.6581824641551817e-01	   8.5356165111078830e-01	   5.2099184998714221e-01	   9.3287125116986491e-01	  -3.6020997868017313e-01	  -2.1996966573355647e-02	   1.2508530941938689e-01	
  -2.8680323271098451e-01	   9.5798951231552054e-01	  -8.3548781141305772e-01	  -5.4950897807062160e-01	   7.6604444311876485e-01	  -6.4278760968679338e-01	   6.5772223735218116e-01	  -7.5326055153077087e-01	  -1.3480291698488214e-01	  -9.9087243052391305e-01	  -8.3504798967397520e-01	  -5.5017711233879274e-01	  -9.6365634714473392e-01	   2.6714498798904690e-01	   5.3297884450897581e-01	   8.4612856665277347e-01	  -9.1025257230599022e-01	   4.1405344414740486e-01	  -1.0223261319043969e-01	   1.0420776226614414e-01	
  -3.0901699437501517e-01	  -9.5105651629513155e-01	  -8.0901699437486374e-01	   5.8778525229258838e-01	   8.0901699437507302e-01	   5.8778525229230028e-01	  -9.4464074497736972e-01	   3.2810648108289470e-01	   7.8469227414280018e-01	  -6.1988550144409782e-01	  -5.3786384387111219e-01	   8.4303172268675142e-01	   2.3148393019879876e-01	  -9.7283872767263824e-01	   6.0395785064963392e-01	   7.9701625744941640e-01	  -2.0137763095470326e-02	   9.9979721468781391e-01	  -2.1167441365523837e-01	   9.7266556884814892e-02	
  -7.6604444311908415e-01	   6.4278760968641291e-01	   1.7364817766725535e-01	  -9.8480775301215073e-01	   4.9999999999957129e-01	   8.6602540378468618e-01	  -1.2803221576620499e-01	  -9.9177000949110972e-01	  -9.6721550345199181e-01	   2.5395702369123385e-01	   3.7570170382697216e-01	   9.2674064858595151e-01	   8.7101166023578014e-01	  -4.9126234104937233e-01	   7.3557584118738639e-01	   6.7744238268761192e-01	  -5.3941910633153656e-01	  -8.4203742655803993e-01	  -3.1048427723298000e-01	   1.1851478816732386e-01	
  -7.8914050939646962e-01	   6.1421271268957023e-01	   2.4548548714103899e-01	  -9.6940026593926965e-01	   4.0169542465262997e-01	   9.1577332665520639e-01	   9.9742961853252532e-01	   7.1653025575065893e-02	   9.8973168785187793e-01	   1.4293769993207850e-01	   9.7694578119477671e-01	   2.1348756545927339e-01	   9.5913762787625412e-01	   2.8293994202288264e-01	  -8.3112231646675971e-01	   5.5608964661367977e-01	  -7.4310191804500703e-01	   6.6917825681789134e-01	  -3.7114067625756114e-01	   1.5528594941200780e-01	
  -7.6604444311888942e-01	   6.4278760968664495e-01	   1.7364817766665883e-01	  -9.8480775301225598e-01	   5.0000000000035816e-01	   8.6602540378423187e-01	  -4.3989689806042515e-01	  -8.9804828326589203e-01	  -6.1298143815363182e-01	   7.9009730823431190e-01	   9.7919416448522711e-01	   2.0292557314956131e-01	  -2.4850751295821039e-01	  -9.6862996856556371e-01	   9.1423488368810302e-01	   4.0518462143546458e-01	  -2.4027373507925254e-01	  -9.7070517266112533e-01	  -3.6596128207823347e-01	   1.7889356176078730e-01	
  -8.0901699437515728e-01	   5.8778525229218437e-01	   3.0901699437562641e-01	  -9.5105651629493293e-01	   3.0901699437392899e-01	   9.5105651629548449e-01	   9.1932139731380458e-01	  -3.9350752018353341e-01	   6.9030366311801206e-01	  -7.2351976661723216e-01	   3.4990045898317113e-01	  -9.3678688547789046e-01	  -4.6961705371708184e-02	  -9.9889669046832907e-01	  -5.1244871668963388e-01	   8.5871783070060181e-01	  -9.7504455074953389e-01	   2.2200928821479432e-01	  -2.7986302130652496e-01	   1.7224259638690576e-01	
   8.2579345472258481e-02	   9.9658449300667595e-01	  -9.8636130340274675e-01	   1.6459459028058773e-01	  -2.4548548714058388e-01	  -9.6940026593938489e-01	  -4.8449476348799358e-01	   8.7479416101887264e-01	  -5.3052964830542637e-01	  -8.4766638028703289e-01	   9.9857243644620541e-01	  -5.3414316151093391e-02	  -4.3707658453784126e-01	   8.9942429322802664e-01	  -9.1181555589776864e-01	  -4.1060003899517966e-01	   8.3179703499061841e-01	  -5.5507989747496345e-01	  -1.3563820659107267e-01	   1.4795518211858483e-01	
   3.0901699437504437e-01	   9.5105651629512211e-01	  -8.0901699437482755e-01	   5.8778525229263812e-01	  -8.0901699437512709e-01	  -5.8778525229222578e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.0325641389942195e-02	   1.2653531986259303e-01	
   2.7366299007221651e-01	   9.6182564317278108e-01	  -8.5021713572946789e-01	   5.2643216287759209e-01	  -7.3900891722094009e-01	  -6.7369564364624901e-01	  -9.8275593501245706e-01	   1.8490746928610341e-01	   9.3161845560441747e-01	  -3.6343782573810346e-01	  -8.4835119781230417e-01	   5.2943389121818485e-01	   7.3582589364551987e-01	  -6.7717077184471874e-01	  -4.4679267326028371e-01	  -8.9463752834370258e-01	  -9.1095182113168208e-02	  -9.9584219020674591e-01	   1.4756217815742539e-01	   1.1499506866596121e-01	
  -5.5089698145205390e-01	   8.3457325372133473e-01	  -3.9302503165403074e-01	  -9.1952777255140483e-01	   9.8392958859866075e-01	   1.7855689479846512e-01	   3.8755983013358536e-01	  -9.2184455200799797e-01	  -6.9959475613365285e-01	  -7.1453983597158155e-01	  -9.2982947983259656e-01	   3.6799067710234573e-01	  -2.1134354380589426e-02	   9.9977664458863791e-01	   5.5584126664193845e-01	   8.3128844951550085e-01	  -9.8285234774726393e-01	  -1.8439431262295286e-01	   2.2734765577083826e-01	   1.1484305206969936e-01	
  -8.5021713572946789e-01	   5.2643216287759209e-01	   4.4573835577604082e-01	  -8.9516329135531003e-01	   9.2268359464132477e-02	   9.9573417629495753e-01	  -9.9582833059482534e-01	  -9.1246566975000415e-02	   9.8334812803055349e-01	   1.8173183292644718e-01	  -9.6266351886559998e-01	  -2.7070084862316324e-01	   9.3394708180238772e-01	   3.5741131542356630e-01	   8.9470543852439455e-01	  -4.4665666711118379e-01	   7.9863518330878547e-01	  -6.0181545674844761e-01	   2.6384858551030210e-01	   1.3014854144157006e-01	
  -9.6396286069584947e-01	  -2.6603684556668911e-01	   8.5844879360185122e-01	   5.1289927740593111e-01	  -6.9106264898683289e-01	  -7.2279486382742197e-01	   9.7493377982342755e-01	  -2.2249522457617926e-01	   9.0099175008159116e-01	  -4.3383622057743365e-01	   7.8188080517011260e-01	  -6.2342794812755742e-01	   6.2357226743017669e-01	  -7.8176571125369021e-01	  -9.9899188308750753e-01	  -4.4891174247014019e-02	  -8.8060802768770985e-01	  -4.7384544059425293e-01	   2.6892988349048841e-01	   1.6170562361851137e-01	
  -6.5486073394528521e-01	  -7.5574957435425816e-01	  -1.4231483827328475e-01	   9.8982144188093280e-01	   8.4125353283118109e-01	  -5.4064081745559767e-01	  -9.6897308625459933e-01	  -2.4716625601856898e-01	   8.7781768377152647e-01	   4.7899489982461446e-01	  -7.3219033417132073e-01	  -6.8110007674796935e-01	   5.4112777188401517e-01	   8.4094038700483476e-01	   4.4774663365714595e-01	   8.9416047332047366e-01	   8.2133821921868422e-01	   5.7044152167481699e-01	   2.5713745262839749e-01	   1.9977748566478803e-01	
   4.4573835577651066e-01	  -8.9516329135507611e-01	  -6.0263463637930559e-01	  -7.9801722728020241e-01	  -9.8297309968388480e-01	   1.8374951781666121e-01	   9.8229209290649322e-01	  -1.8735592921864333e-01	   9.2979551157323748e-01	  -3.6807649566124390e-01	   8.4436946517018507e-01	  -5.3576133332689801e-01	   7.2903938668347656e-01	  -6.8447174716286163e-01	   2.7013111213015917e-01	  -9.6282354679314075e-01	   6.0555941263865720e-01	  -7.9580009912334426e-01	   2.3878525818139518e-01	   2.3121323872113630e-01	
   9.2836793301600540e-01	  -3.7166245566049549e-01	   7.2373403810482051e-01	  -6.9007901148237383e-01	   4.1541501300139194e-01	  -9.0963199535474415e-01	  -7.6562899336257340e-01	  -6.4328239873527748e-01	   1.7237551095477488e-01	   9.8503131078310413e-01	   5.0167761549724599e-01	  -8.6505466307569112e-01	  -9.4057336644616063e-01	   3.3959055100537844e-01	  -9.4986932202226448e-01	  -3.1264719906143973e-01	  -4.7170149002800993e-01	   8.8175830265745458e-01	   2.2132193681293749e-01	   2.5299807394460549e-01	
   2.7366299007171141e-01	   9.6182564317292474e-01	  -8.5021713573002078e-01	   5.2643216287669914e-01	  -7.3900891721987860e-01	  -6.7369564364741341e-01	   9.9576917050853686e-01	   9.1889929071364881e-02	   9.8311248187051903e-01	   1.8300231689896260e-01	   9.6213703066905465e-01	   2.7256620152787586e-01	   9.3302030401922331e-01	   3.5982372390918871e-01	   1.8412307849241405e-01	   9.8290319562329043e-01	   3.6088725875277400e-01	   9.3260945012899610e-01	   2.0517930997130393e-01	   2.7225690254928803e-01	
  -6.5486073394543376e-01	   7.5574957435412948e-01	  -1.4231483827289579e-01	  -9.8982144188098875e-01	   8.4125353283086213e-01	   5.4064081745609394e-01	   9.9056164673973185e-02	  -9.9508184399077582e-01	  -9.8037575248016540e-01	  -1.9713798200486238e-01	  -2.9328068863406448e-01	   9.5602637917283895e-01	   9.2227323210210110e-01	   3.8653859490087650e-01	   6.8716468734333325e-01	   7.2650168098108281e-01	  -8.1690067274376899e-01	  -5.7677837240206720e-01	   1.8696962083313265e-01	   2.9134561644142942e-01	
  -9.0096886790248254e-01	  -4.3388373911742634e-01	   6.2348980185896219e-01	   7.8183148246784751e-01	  -2.2252093395674258e-01	  -9.7492791218172592e-01	  -2.2816036667308015e-01	   9.7362356538839256e-01	  -8.9588569415921127e-01	  -4.4428461936113456e-01	   6.3697158362614548e-01	  -7.7088728206709989e-01	   6.0522235399826352e-01	   7.9605646924122198e-01	   6.2800482030521632e-01	  -7.7820944846063966e-01	  -2.1687404578189551e-01	   9.7619959448167781e-01	   1.6422034765911728e-01	   2.9951548216909457e-01	
  -1.4231483827328523e-01	  -9.8982144188093268e-01	  -9.5949297361449737e-01	   2.8173255684142989e-01	   4.1541501300188749e-01	   9.0963199535451789e-01	   8.7078485820573637e-01	  -4.9166424592359337e-01	   5.1653253856076864e-01	  -8.5626756134281301e-01	   2.8792568492839524e-02	  -9.9958540805655283e-01	  -4.6638827321593618e-01	  -8.8458011429528371e-01	  -6.1058541908776698e-01	  -7.9195040627391311e-01	   3.6273420655501770e-01	  -9.3189264156065843e-01	   1.3705866169594133e-01	   2.8733448670204176e-01	
   7.3900891722040907e-01	  -6.7369564364683154e-01	   9.2268359462562843e-02	  -9.9573417629510297e-01	  -6.0263463638014492e-01	  -7.9801722727956848e-01	  -7.8446336730345501e-01	   6.2017515699915349e-01	   2.3076554928215065e-01	  -9.7300938395500958e-01	   4.2240912760844040e-01	   9.0640527851126085e-01	  -8.9349452252901462e-01	  -4.4907408989012965e-01	  -1.6191612210168282e-01	   9.8680452441380351e-01	  -9.9753472523832176e-01	   7.0174581891920287e-02	   1.0613930313045328e-01	   2.6039606290846895e-01	
   9.8297309968393298e-01	   1.8374951781640331e-01	   9.3247222940447860e-01	   3.6124166618683606e-01	   8.5021713572988245e-01	   5.2643216287692240e-01	   4.9960029064607353e-01	  -8.6625605313115062e-01	  -5.0079909917271770e-01	  -8.6556355183648670e-01	  -9.9999904165003661e-01	   1.3844489908385728e-03	  -4.9840052453558886e-01	   8.6694689407290104e-01	   6.5026777836775407e-01	  -7.5970508515914603e-01	   3.3191951423097538e-01	   9.4330771017344772e-01	   8.7087372517051731e-02	   2.2488154792200954e-01	
  -6.0263463637930603e-01	  -7.9801722728020197e-01	  -2.7366299007196304e-01	   9.6182564317285313e-01	   9.3247222940428798e-01	  -3.6124166618732800e-01	  -9.9245250093676574e-01	  -1.2262965948072682e-01	   9.6992393323128201e-01	   2.4340822448134261e-01	  -9.3275436557085489e-01	  -3.6051254278944589e-01	   8.8150487250968068e-01	   4.7217492493957330e-01	   5.0022567118463546e-01	   8.6589507325534598e-01	   6.9594683286688575e-01	   7.1809331275437394e-01	   1.1817998496239174e-01	   1.7307893139325381e-01	
   9.0096886790232034e-01	   4.3388373911776335e-01	   6.2348980185837732e-01	   7.8183148246831391e-01	   2.2252093395564815e-01	   9.7492791218197572e-01	   5.2118766299095731e-01	  -8.5344210110939822e-01	  -4.5672683989204871e-01	  -8.8960698835059904e-01	  -9.9726845160812128e-01	  -7.3862273368346693e-02	  -5.8280118744444587e-01	   8.1261477707050345e-01	   8.3986850863948459e-01	  -5.4278991165614721e-01	   9.9279208739753266e-02	   9.9505961565727730e-01	   2.0198897320526446e-01	   1.0978082728640970e-01	
  -8.3146961230252581e-01	   5.5557023301963127e-01	   3.8268343236502517e-01	  -9.2387953251131349e-01	   1.9509032201623069e-01	   9.8078528040321011e-01	  -9.9999507621410921e-01	  -3.1380802312707015e-03	   9.9998030490492418e-01	   6.2761295600710695e-03	  -9.9995568621790654e-01	  -9.4141170842350838e-03	   9.9992122039549036e-01	   1.2552011902205352e-02	   8.3320894228950126e-01	  -5.5295827915748808e-01	   8.2972209435885880e-01	  -5.5817671586402551e-01	   3.0312630404465302e-01	   7.0158500380336664e-02	
  -1.9509032201623144e-01	  -9.8078528040320989e-01	  -9.2387953251120625e-01	   3.8268343236528418e-01	   5.5557023301986541e-01	   8.3146961230236938e-01	  -1.2803221576620499e-01	  -9.9177000949110972e-01	  -9.6721550345199181e-01	   2.5395702369123385e-01	   3.7570170382697216e-01	   9.2674064858595151e-01	   8.7101166023578014e-01	  -4.9126234104937233e-01	  -9.4773558065195174e-01	   3.1905684315856314e-01	   9.9769127305651284e-01	  -6.7912617876759895e-02	   3.8258346652852693e-01	   6.7017451786493099e-02	
   9.3623487063967059e-01	   3.5137482408152010e-01	   7.5307146600336161e-01	   6.5793872593999803e-01	   4.7386866247249815e-01	   8.8059553185700734e-01	   9.9999641790237015e-01	   2.6765990413754131e-03	   9.9998567163514340e-01	   5.3531789070726619e-03	   9.9996776127530818e-01	   8.0297204215509597e-03	   9.9994268695117772e-01	   1.0706204409544277e-02	   9.3529102743765946e-01	   3.5387949077985198e-01	   9.3717200647225951e-01	   3.4886764006533921e-01	   3.8590828406278638e-01	   6.3449853164679326e-02	
   3.8268343236502539e-01	   9.2387953251131338e-01	  -7.0710678118664605e-01	   7.0710678118644898e-01	  -9.2387953251120680e-01	  -3.8268343236528291e-01	   2.3982574543453539e-01	  -9.7081595157206257e-01	  -8.8496722365353886e-01	  -4.6565331853101544e-01	  -6.6430159363021835e-01	   7.4746464311053018e-01	   5.6633397388210538e-01	   8.2417584897089946e-01	   9.8869432692531189e-01	  -1.4994508296607939e-01	  -8.0513964806053429e-01	   5.9308527811855105e-01	   2.7941273669301864e-01	   4.4509013492228799e-02	
  -9.3247222940438368e-01	   3.6124166618708087e-01	   7.3900891722076323e-01	  -6.7369564364644297e-01	  -4.4573835577674592e-01	   8.9516329135495898e-01	   7.5995921897456709e-01	   6.4997075741572097e-01	   1.5507602900886791e-01	   9.8790253832391828e-01	  -5.2425630320005390e-01	   8.5156052547955341e-01	  -9.5190285045368150e-01	   3.0640000538210838e-01	  -9.4343738655536280e-01	  -3.3155074671848800e-01	  -4.7384434779189477e-01	   8.8060861571169846e-01	   9.5256495356156212e-02	   2.5402625616343322e-02	
