  -1.4855241762614238e-01	   9.8890453493622332e-01	  -9.5586435843485640e-01	  -2.9380831893246390e-01	   4.3254434036246103e-01	  -9.0161266274404306e-01	  -9.4330142652411297e-01	   3.3193737167961890e-01	   7.7963516256485310e-01	  -6.2623399244409839e-01	  -5.2756049550745632e-01	   8.4951746514119830e-01	   2.1566197341504981e-01	  -9.7646808100558324e-01	  -1.8812466470843972e-01	  -9.8214515756497889e-01	   4.6838407962913170e-01	  -8.8352495943802922e-01	
   9.6964909198266680e-01	   2.4450079430789140e-01	   8.8043872316562033e-01	   4.7415994637937536e-01	   7.3778412494517787e-01	   6.7503672861473119e-01	   5.4322635329446589e-01	   8.3958628447968120e-01	  -4.0981025817279215e-01	   9.1217079118789446e-01	  -9.8846581747420492e-01	   1.5144414047777427e-01	  -6.6411110459269895e-01	  -7.4763389486878229e-01	   3.2145942676774086e-01	   9.4692335325629995e-01	   7.3201845365832752e-01	  -6.8128480351734766e-01	
   9.6423067839797605e-01	  -2.6506451825202659e-01	   8.5948160232764215e-01	  -5.1116668050676850e-01	   6.9324637856794702e-01	  -7.2070067198693988e-01	   6.1359054430864890e-01	  -7.8962436888372178e-01	  -2.4701328787003204e-01	  -9.6901209260547239e-01	  -9.1672057981993338e-01	  -3.9952894580318593e-01	  -8.7796887123127332e-01	   4.7871772596059542e-01	   3.8234142385908682e-01	  -9.2402112291949590e-01	   8.0094422973553614e-01	   5.9873895885715400e-01	
   1.4026107822158035e-01	  -9.9011455394621872e-01	  -9.6065365987223938e-01	  -2.7774906979875147e-01	  -4.0974571448395641e-01	   9.1219978593619067e-01	  -6.9840802156276005e-01	   7.1569982214388683e-01	  -2.4452470833582592e-02	  -9.9970099363266252e-01	   7.3256362511716677e-01	   6.8069856409073992e-01	  -9.9880415334026562e-01	   4.8890318778212434e-02	   6.1066534801838879e-01	   7.9188877547896841e-01	  -8.0658427230437613e-01	   5.9111911800517847e-01	
   7.4314482547735272e-01	  -6.6913060635890431e-01	   1.0452846326752997e-01	  -9.9452189536828628e-01	  -5.8778525229262457e-01	  -8.0901699437483743e-01	   8.7622557888435670e-01	   4.8190116715855136e-01	   5.3554253018245190e-01	   8.4450825831709753e-01	   6.2286548168267314e-02	   9.9805830787448591e-01	  -4.2638839673155515e-01	   9.0454017883822824e-01	   9.7361732508467269e-01	  -2.2818699414069779e-01	   3.2870768471294282e-01	  -9.4443171167144557e-01	
   4.7100491468061673e-01	  -8.8213058576760905e-01	  -5.5630874069340996e-01	  -8.3097568257327026e-01	  -9.9505321657337842e-01	   9.9343324823429113e-02	   4.3260673580733500e-01	  -9.0158272617332391e-01	  -6.2570282426824542e-01	  -7.8006152046023991e-01	  -9.7397324859156731e-01	   2.2666298998290182e-01	  -2.1699195140548252e-01	   9.7617339290990757e-01	  -5.9155379966803878e-01	  -8.0626552828352138e-01	   9.9907359704642595e-01	   4.3034261754046559e-02	
  -2.0791169081780236e-01	  -9.7814760073379647e-01	  -9.1354545764256512e-01	   4.0673664307588059e-01	   5.8778525229257994e-01	   8.0901699437486985e-01	  -8.3502075190296554e-01	  -5.5021845106412615e-01	   3.9451931221718778e-01	   9.1888764943690315e-01	   1.7615712644729076e-01	  -9.8436206083017708e-01	  -6.8870902457535421e-01	   7.2503784692143081e-01	  -3.6458428139174170e-01	   9.3117039351671149e-01	   7.1180543418393905e-01	   7.0237669655692170e-01	
  -8.4049207659210912e-01	  -5.4182383593367700e-01	   4.1285386162823173e-01	   9.1079728202199683e-01	   1.4649127761414246e-01	  -9.8921196190855687e-01	  -7.5438594503676015e-01	   6.5643114332806785e-01	   1.3819630813801137e-01	  -9.9040485682221080e-01	   5.4587924000619004e-01	   8.3786386443757332e-01	  -9.6180356083404761e-01	  -2.7374058954957059e-01	   9.8972544960019027e-01	  -1.4298088828127076e-01	   2.7838536939150421e-01	   9.6046946130980959e-01	
  -8.4391202966454704e-01	  -5.3648158047361205e-01	   4.2437502762507073e-01	   9.0548651891025989e-01	   1.2764164786050464e-01	  -9.9182035154127324e-01	   3.3800338532890711e-01	   9.4114489400208634e-01	  -7.7150742301239672e-01	   6.3622032051544131e-01	  -8.5954762689804964e-01	  -5.1105564970356332e-01	   1.9044740752645836e-01	  -9.8169739989797833e-01	   2.1966177724250333e-01	  -9.7557608807240903e-01	  -7.9015202313531530e-01	   6.1291090733904230e-01	
  -9.5912474854709107e-01	  -2.8298359797783224e-01	   8.3984056655104122e-01	   5.4283314450687881e-01	  -6.5189899587873723e-01	  -7.5830580847854134e-01	   8.0579224897722257e-01	  -5.9219832107852999e-01	   2.9860229702354063e-01	  -9.5437763396480813e-01	  -3.2456941604049411e-01	  -9.4586187901359708e-01	  -8.2167333642453044e-01	  -5.6995870745956712e-01	  -9.4043769979670766e-01	   3.3996607595623052e-01	  -6.0527287656623963e-01	  -7.9601805563267825e-01	
  -9.9730730470417894e-01	   7.3335802877489795e-02	   9.8924372003262795e-01	  -1.4627666381213264e-01	  -9.7585267153837219e-01	   2.1842976777770437e-01	  -9.3395229990321948e-01	  -3.5739767977070963e-01	   7.4453379698902655e-01	   6.6758477000385719e-01	  -4.5676580420393714e-01	  -8.8958698288021876e-01	   1.0866114971779417e-01	   9.9407884724603568e-01	   9.5764749673128580e-01	   2.8794317495697291e-01	   9.0522740514621192e-01	  -4.2492745848233437e-01	
  -4.9565450892644441e-01	   8.6851977972921568e-01	  -5.0865321556177046e-01	  -8.6097148982917604e-01	   9.9988702847269684e-01	  -1.5030977747316673e-02	  -9.6143746827082033e-01	   2.7502362553968956e-01	   8.4872401079000914e-01	  -5.2883603650708255e-01	  -6.7055266011838499e-01	   7.4186193459979988e-01	   4.4066489298295930e-01	  -8.9767168390916563e-01	   2.3767735752519634e-01	  -9.7134415822603271e-01	   7.1540427487331892e-01	  -6.9871075810594241e-01	
   1.4959407015302902e-02	   9.9988810181027277e-01	  -9.9955243228350099e-01	   2.9915466169476997e-02	  -4.4864830350632226e-02	  -9.9899306654130937e-01	   8.6101272431371234e-01	   5.0858341358117376e-01	   4.8268582286024142e-01	   8.7579358093658788e-01	  -2.9815453656707434e-02	   9.9955542053617252e-01	  -5.3402879281946325e-01	   8.4546629054018874e-01	  -4.9564626422950520e-01	   8.6852448483352240e-01	   5.2140674380623242e-01	   8.5330827226353656e-01	
   6.0232014773157105e-01	   7.9825462080505272e-01	  -2.7442087927323683e-01	   9.6160968226141708e-01	  -9.3289859682053833e-01	   3.6013915095455901e-01	   4.5705628609365978e-01	  -8.8943777260821943e-01	  -5.8219910268454134e-01	  -8.1304625011945963e-01	  -9.8925180537377500e-01	   1.4622197360426634e-01	  -3.2208840966662988e-01	   9.4670959452116110e-01	   9.8529202166464114e-01	  -1.7087899825316263e-01	  -4.3470360214148812e-01	   9.0057358293768242e-01	
   7.9638761850689699e-01	  -6.0478654175577773e-01	   2.6846647782217392e-01	  -9.6328902738781164e-01	  -3.6878086066342547e-01	  -9.2951636715463126e-01	  -6.9359104217461987e-01	  -7.2036897921490528e-01	  -3.7862932430249241e-02	   9.9928294208786650e-01	   7.4611382370278756e-01	  -6.6581841524518215e-01	  -9.9713279669556476e-01	  -7.5671565029947110e-02	  -9.8803678202268463e-01	  -1.5421840801362868e-01	  -1.1669785456764008e-01	   9.9316746359277697e-01	
