UUID        = d056ae5f-9ba2-4a7b-8288-838f01ea258d
ScanDate    = 20190114_145703
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 42
NumVolumes  = 780
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
    29       3         21537973         21537990     0
    29      10         21537973         21537990     0
    29      17         21537973         21537990     0
    29      24         21537973         21537990     0
    29      31         21537973         21537990     0
    29      38         21537973         21537990     0
    29       5         21538000         21538017     0
    29      12         21538000         21538017     0
    29      19         21538000         21538017     0
    29      26         21538000         21538017     0
    29      33         21538000         21538017     0
    29      40         21538000         21538017     0
    30       0         21538036         21538053     0
    30       7         21538036         21538053     0
    30      14         21538036         21538053     0
    30      21         21538036         21538053     0
    30      28         21538036         21538053     0
    30      35         21538036         21538053     0
    30       2         21538063         21538080     0
    30       9         21538063         21538080     0
    30      16         21538063         21538080     0
    30      23         21538063         21538080     0
    30      30         21538063         21538080     0
    30      37         21538063         21538080     0
    30       4         21538090         21538108     0
    30      11         21538090         21538108     0
    30      18         21538090         21538108     0
    30      25         21538090         21538108     0
    30      32         21538090         21538108     0
    30      39         21538090         21538108     0
    30       6         21538118         21538135     0
    30      13         21538118         21538135     0
    30      20         21538118         21538135     0
    30      27         21538118         21538135     0
    30      34         21538118         21538135     0
    30      41         21538118         21538135     0
    30       1         21538145         21538163     0
    30       8         21538145         21538163     0
    30      15         21538145         21538163     0
    30      22         21538145         21538163     0
    30      29         21538145         21538163     0
    30      36         21538145         21538163     0
    30       3         21538173         21538190     0
    30      10         21538173         21538190     0
    30      17         21538173         21538190     0
    30      24         21538173         21538190     0
    30      31         21538173         21538190     0
    30      38         21538173         21538190     0
    30       5         21538200         21538217     0
    30      12         21538200         21538217     0
    30      19         21538200         21538217     0
    30      26         21538200         21538217     0
    30      33         21538200         21538217     0
    30      40         21538200         21538217     0
    31       0         21538236         21538253     0
    31       7         21538236         21538253     0
    31      14         21538236         21538253     0
    31      21         21538236         21538253     0
    31      28         21538236         21538253     0
    31      35         21538236         21538253     0
    31       2         21538263         21538280     0
    31       9         21538263         21538280     0
    31      16         21538263         21538280     0
    31      23         21538263         21538280     0
    31      30         21538263         21538280     0
    31      37         21538263         21538280     0
    31       4         21538290         21538308     0
    31      11         21538290         21538308     0
    31      18         21538290         21538308     0
    31      25         21538290         21538308     0
    31      32         21538290         21538308     0
    31      39         21538290         21538308     0
    31       6         21538318         21538335     0
    31      13         21538318         21538335     0
    31      20         21538318         21538335     0
    31      27         21538318         21538335     0
    31      34         21538318         21538335     0
    31      41         21538318         21538335     0
    31       1         21538345         21538363     0
    31       8         21538345         21538363     0
    31      15         21538345         21538363     0
    31      22         21538345         21538363     0
    31      29         21538345         21538363     0
    31      36         21538345         21538363     0
    31       3         21538373         21538390     0
    31      10         21538373         21538390     0
    31      17         21538373         21538390     0
    31      24         21538373         21538390     0
    31      31         21538373         21538390     0
    31      38         21538373         21538390     0
    31       5         21538400         21538417     0
    31      12         21538400         21538417     0
    31      19         21538400         21538417     0
    31      26         21538400         21538417     0
    31      33         21538400         21538417     0
    31      40         21538400         21538417     0
    32       0         21538436         21538453     0
    32       7         21538436         21538453     0
    32      14         21538436         21538453     0
    32      21         21538436         21538453     0
    32      28         21538436         21538453     0
    32      35         21538436         21538453     0
    32       2         21538463         21538480     0
    32       9         21538463         21538480     0
    32      16         21538463         21538480     0
    32      23         21538463         21538480     0
    32      30         21538463         21538480     0
    32      37         21538463         21538480     0
    32       4         21538490         21538508     0
    32      11         21538490         21538508     0
    32      18         21538490         21538508     0
    32      25         21538490         21538508     0
    32      32         21538490         21538508     0
    32      39         21538490         21538508     0
    32       6         21538518         21538535     0
    32      13         21538518         21538535     0
    32      20         21538518         21538535     0
    32      27         21538518         21538535     0
    32      34         21538518         21538535     0
    32      41         21538518         21538535     0
    32       1         21538545         21538563     0
    32       8         21538545         21538563     0
    32      15         21538545         21538563     0
    32      22         21538545         21538563     0
    32      29         21538545         21538563     0
    32      36         21538545         21538563     0
    32       3         21538573         21538590     0
    32      10         21538573         21538590     0
    32      17         21538573         21538590     0
    32      24         21538573         21538590     0
    32      31         21538573         21538590     0
    32      38         21538573         21538590     0
    32       5         21538600         21538617     0
    32      12         21538600         21538617     0
    32      19         21538600         21538617     0
    32      26         21538600         21538617     0
    32      33         21538600         21538617     0
    32      40         21538600         21538617     0
    33       0         21538636         21538653     0
    33       7         21538636         21538653     0
    33      14         21538636         21538653     0
    33      21         21538636         21538653     0
    33      28         21538636         21538653     0
    33      35         21538636         21538653     0
    33       2         21538663         21538680     0
    33       9         21538663         21538680     0
    33      16         21538663         21538680     0
    33      23         21538663         21538680     0
    33      30         21538663         21538680     0
    33      37         21538663         21538680     0
    33       4         21538690         21538708     0
    33      11         21538690         21538708     0
    33      18         21538690         21538708     0
    33      25         21538690         21538708     0
    33      32         21538690         21538708     0
    33      39         21538690         21538708     0
    33       6         21538718         21538735     0
    33      13         21538718         21538735     0
    33      20         21538718         21538735     0
    33      27         21538718         21538735     0
    33      34         21538718         21538735     0
    33      41         21538718         21538735     0
    33       1         21538745         21538763     0
    33       8         21538745         21538763     0
    33      15         21538745         21538763     0
    33      22         21538745         21538763     0
    33      29         21538745         21538763     0
    33      36         21538745         21538763     0
    33       3         21538773         21538790     0
    33      10         21538773         21538790     0
    33      17         21538773         21538790     0
    33      24         21538773         21538790     0
    33      31         21538773         21538790     0
    33      38         21538773         21538790     0
    33       5         21538800         21538817     0
    33      12         21538800         21538817     0
    33      19         21538800         21538817     0
    33      26         21538800         21538817     0
    33      33         21538800         21538817     0
    33      40         21538800         21538817     0
    34       0         21538836         21538853     0
    34       7         21538836         21538853     0
    34      14         21538836         21538853     0
    34      21         21538836         21538853     0
    34      28         21538836         21538853     0
    34      35         21538836         21538853     0
    34       2         21538863         21538880     0
    34       9         21538863         21538880     0
    34      16         21538863         21538880     0
    34      23         21538863         21538880     0
    34      30         21538863         21538880     0
    34      37         21538863         21538880     0
    34       4         21538890         21538908     0
    34      11         21538890         21538908     0
    34      18         21538890         21538908     0
    34      25         21538890         21538908     0
    34      32         21538890         21538908     0
    34      39         21538890         21538908     0
    34       6         21538918         21538935     0
    34      13         21538918         21538935     0
    34      20         21538918         21538935     0
    34      27         21538918         21538935     0
    34      34         21538918         21538935     0
    34      41         21538918         21538935     0
    34       1         21538945         21538963     0
    34       8         21538945         21538963     0
    34      15         21538945         21538963     0
    34      22         21538945         21538963     0
    34      29         21538945         21538963     0
    34      36         21538945         21538963     0
    34       3         21538973         21538990     0
    34      10         21538973         21538990     0
    34      17         21538973         21538990     0
    34      24         21538973         21538990     0
    34      31         21538973         21538990     0
    34      38         21538973         21538990     0
    34       5         21539000         21539017     0
    34      12         21539000         21539017     0
    34      19         21539000         21539017     0
    34      26         21539000         21539017     0
    34      33         21539000         21539017     0
    34      40         21539000         21539017     0
    35       0         21539036         21539053     0
    35       7         21539036         21539053     0
    35      14         21539036         21539053     0
    35      21         21539036         21539053     0
    35      28         21539036         21539053     0
    35      35         21539036         21539053     0
    35       2         21539063         21539080     0
    35       9         21539063         21539080     0
    35      16         21539063         21539080     0
    35      23         21539063         21539080     0
    35      30         21539063         21539080     0
    35      37         21539063         21539080     0
    35       4         21539090         21539108     0
    35      11         21539090         21539108     0
    35      18         21539090         21539108     0
    35      25         21539090         21539108     0
    35      32         21539090         21539108     0
    35      39         21539090         21539108     0
    35       6         21539118         21539135     0
    35      13         21539118         21539135     0
    35      20         21539118         21539135     0
    35      27         21539118         21539135     0
    35      34         21539118         21539135     0
    35      41         21539118         21539135     0
    35       1         21539145         21539163     0
    35       8         21539145         21539163     0
    35      15         21539145         21539163     0
    35      22         21539145         21539163     0
    35      29         21539145         21539163     0
    35      36         21539145         21539163     0
    35       3         21539173         21539190     0
    35      10         21539173         21539190     0
    35      17         21539173         21539190     0
    35      24         21539173         21539190     0
    35      31         21539173         21539190     0
    35      38         21539173         21539190     0
    35       5         21539200         21539217     0
    35      12         21539200         21539217     0
    35      19         21539200         21539217     0
    35      26         21539200         21539217     0
    35      33         21539200         21539217     0
    35      40         21539200         21539217     0
    36       0         21539236         21539253     0
    36       7         21539236         21539253     0
    36      14         21539236         21539253     0
    36      21         21539236         21539253     0
    36      28         21539236         21539253     0
    36      35         21539236         21539253     0
    36       2         21539263         21539280     0
    36       9         21539263         21539280     0
    36      16         21539263         21539280     0
    36      23         21539263         21539280     0
    36      30         21539263         21539280     0
    36      37         21539263         21539280     0
    36       4         21539290         21539308     0
    36      11         21539290         21539308     0
    36      18         21539290         21539308     0
    36      25         21539290         21539308     0
    36      32         21539290         21539308     0
    36      39         21539290         21539308     0
    36       6         21539318         21539335     0
    36      13         21539318         21539335     0
    36      20         21539318         21539335     0
    36      27         21539318         21539335     0
    36      34         21539318         21539335     0
    36      41         21539318         21539335     0
    36       1         21539345         21539363     0
    36       8         21539345         21539363     0
    36      15         21539345         21539363     0
    36      22         21539345         21539363     0
    36      29         21539345         21539363     0
    36      36         21539345         21539363     0
    36       3         21539373         21539390     0
    36      10         21539373         21539390     0
    36      17         21539373         21539390     0
    36      24         21539373         21539390     0
    36      31         21539373         21539390     0
    36      38         21539373         21539390     0
    36       5         21539400         21539417     0
    36      12         21539400         21539417     0
    36      19         21539400         21539417     0
    36      26         21539400         21539417     0
    36      33         21539400         21539417     0
    36      40         21539400         21539417     0
    37       0         21539436         21539453     0
    37       7         21539436         21539453     0
    37      14         21539436         21539453     0
    37      21         21539436         21539453     0
    37      28         21539436         21539453     0
    37      35         21539436         21539453     0
    37       2         21539463         21539480     0
    37       9         21539463         21539480     0
    37      16         21539463         21539480     0
    37      23         21539463         21539480     0
    37      30         21539463         21539480     0
    37      37         21539463         21539480     0
    37       4         21539490         21539508     0
    37      11         21539490         21539508     0
    37      18         21539490         21539508     0
    37      25         21539490         21539508     0
    37      32         21539490         21539508     0
    37      39         21539490         21539508     0
    37       6         21539518         21539535     0
    37      13         21539518         21539535     0
    37      20         21539518         21539535     0
    37      27         21539518         21539535     0
    37      34         21539518         21539535     0
    37      41         21539518         21539535     0
    37       1         21539545         21539563     0
    37       8         21539545         21539563     0
    37      15         21539545         21539563     0
    37      22         21539545         21539563     0
    37      29         21539545         21539563     0
    37      36         21539545         21539563     0
    37       3         21539573         21539590     0
    37      10         21539573         21539590     0
    37      17         21539573         21539590     0
    37      24         21539573         21539590     0
    37      31         21539573         21539590     0
    37      38         21539573         21539590     0
    37       5         21539600         21539617     0
    37      12         21539600         21539617     0
    37      19         21539600         21539617     0
    37      26         21539600         21539617     0
    37      33         21539600         21539617     0
    37      40         21539600         21539617     0
    38       0         21539636         21539653     0
    38       7         21539636         21539653     0
    38      14         21539636         21539653     0
    38      21         21539636         21539653     0
    38      28         21539636         21539653     0
    38      35         21539636         21539653     0
    38       2         21539663         21539680     0
    38       9         21539663         21539680     0
    38      16         21539663         21539680     0
    38      23         21539663         21539680     0
    38      30         21539663         21539680     0
    38      37         21539663         21539680     0
    38       4         21539690         21539708     0
    38      11         21539690         21539708     0
    38      18         21539690         21539708     0
    38      25         21539690         21539708     0
    38      32         21539690         21539708     0
    38      39         21539690         21539708     0
    38       6         21539718         21539735     0
    38      13         21539718         21539735     0
    38      20         21539718         21539735     0
    38      27         21539718         21539735     0
    38      34         21539718         21539735     0
    38      41         21539718         21539735     0
    38       1         21539745         21539763     0
    38       8         21539745         21539763     0
    38      15         21539745         21539763     0
    38      22         21539745         21539763     0
    38      29         21539745         21539763     0
    38      36         21539745         21539763     0
    38       3         21539773         21539790     0
    38      10         21539773         21539790     0
    38      17         21539773         21539790     0
    38      24         21539773         21539790     0
    38      31         21539773         21539790     0
    38      38         21539773         21539790     0
    38       5         21539800         21539817     0
    38      12         21539800         21539817     0
    38      19         21539800         21539817     0
    38      26         21539800         21539817     0
    38      33         21539800         21539817     0
    38      40         21539800         21539817     0
    39       0         21539836         21539853     0
    39       7         21539836         21539853     0
    39      14         21539836         21539853     0
    39      21         21539836         21539853     0
    39      28         21539836         21539853     0
    39      35         21539836         21539853     0
    39       2         21539863         21539880     0
    39       9         21539863         21539880     0
    39      16         21539863         21539880     0
    39      23         21539863         21539880     0
    39      30         21539863         21539880     0
    39      37         21539863         21539880     0
    39       4         21539890         21539908     0
    39      11         21539890         21539908     0
    39      18         21539890         21539908     0
    39      25         21539890         21539908     0
    39      32         21539890         21539908     0
    39      39         21539890         21539908     0
    39       6         21539918         21539935     0
    39      13         21539918         21539935     0
    39      20         21539918         21539935     0
    39      27         21539918         21539935     0
    39      34         21539918         21539935     0
    39      41         21539918         21539935     0
    39       1         21539945         21539963     0
    39       8         21539945         21539963     0
    39      15         21539945         21539963     0
    39      22         21539945         21539963     0
    39      29         21539945         21539963     0
    39      36         21539945         21539963     0
    39       3         21539973         21539990     0
    39      10         21539973         21539990     0
    39      17         21539973         21539990     0
    39      24         21539973         21539990     0
    39      31         21539973         21539990     0
    39      38         21539973         21539990     0
    39       5         21540000         21540017     0
    39      12         21540000         21540017     0
    39      19         21540000         21540017     0
    39      26         21540000         21540017     0
    39      33         21540000         21540017     0
    39      40         21540000         21540017     0
    40       0         21540036         21540053     0
    40       7         21540036         21540053     0
    40      14         21540036         21540053     0
    40      21         21540036         21540053     0
    40      28         21540036         21540053     0
    40      35         21540036         21540053     0
    40       2         21540063         21540080     0
    40       9         21540063         21540080     0
    40      16         21540063         21540080     0
    40      23         21540063         21540080     0
    40      30         21540063         21540080     0
    40      37         21540063         21540080     0
    40       4         21540090         21540108     0
    40      11         21540090         21540108     0
    40      18         21540090         21540108     0
    40      25         21540090         21540108     0
    40      32         21540090         21540108     0
    40      39         21540090         21540108     0
    40       6         21540118         21540135     0
    40      13         21540118         21540135     0
    40      20         21540118         21540135     0
    40      27         21540118         21540135     0
    40      34         21540118         21540135     0
    40      41         21540118         21540135     0
    40       1         21540145         21540163     0
    40       8         21540145         21540163     0
    40      15         21540145         21540163     0
    40      22         21540145         21540163     0
    40      29         21540145         21540163     0
    40      36         21540145         21540163     0
    40       3         21540173         21540190     0
    40      10         21540173         21540190     0
    40      17         21540173         21540190     0
    40      24         21540173         21540190     0
    40      31         21540173         21540190     0
    40      38         21540173         21540190     0
    40       5         21540200         21540217     0
    40      12         21540200         21540217     0
    40      19         21540200         21540217     0
    40      26         21540200         21540217     0
    40      33         21540200         21540217     0
    40      40         21540200         21540217     0
    41       0         21540236         21540253     0
    41       7         21540236         21540253     0
    41      14         21540236         21540253     0
    41      21         21540236         21540253     0
    41      28         21540236         21540253     0
    41      35         21540236         21540253     0
    41       2         21540263         21540280     0
    41       9         21540263         21540280     0
    41      16         21540263         21540280     0
    41      23         21540263         21540280     0
    41      30         21540263         21540280     0
    41      37         21540263         21540280     0
    41       4         21540290         21540308     0
    41      11         21540290         21540308     0
    41      18         21540290         21540308     0
    41      25         21540290         21540308     0
    41      32         21540290         21540308     0
    41      39         21540290         21540308     0
    41       6         21540318         21540335     0
    41      13         21540318         21540335     0
    41      20         21540318         21540335     0
    41      27         21540318         21540335     0
    41      34         21540318         21540335     0
    41      41         21540318         21540335     0
    41       1         21540345         21540363     0
    41       8         21540345         21540363     0
    41      15         21540345         21540363     0
    41      22         21540345         21540363     0
    41      29         21540345         21540363     0
    41      36         21540345         21540363     0
    41       3         21540373         21540390     0
    41      10         21540373         21540390     0
    41      17         21540373         21540390     0
    41      24         21540373         21540390     0
    41      31         21540373         21540390     0
    41      38         21540373         21540390     0
    41       5         21540400         21540417     0
    41      12         21540400         21540417     0
    41      19         21540400         21540417     0
    41      26         21540400         21540417     0
    41      33         21540400         21540417     0
    41      40         21540400         21540417     0
    42       0         21540436         21540453     0
    42       7         21540436         21540453     0
    42      14         21540436         21540453     0
    42      21         21540436         21540453     0
    42      28         21540436         21540453     0
    42      35         21540436         21540453     0
    42       2         21540463         21540480     0
    42       9         21540463         21540480     0
    42      16         21540463         21540480     0
    42      23         21540463         21540480     0
    42      30         21540463         21540480     0
    42      37         21540463         21540480     0
    42       4         21540490         21540508     0
    42      11         21540490         21540508     0
    42      18         21540490         21540508     0
    42      25         21540490         21540508     0
    42      32         21540490         21540508     0
    42      39         21540490         21540508     0
    42       6         21540518         21540535     0
    42      13         21540518         21540535     0
    42      20         21540518         21540535     0
    42      27         21540518         21540535     0
    42      34         21540518         21540535     0
    42      41         21540518         21540535     0
    42       1         21540545         21540563     0
    42       8         21540545         21540563     0
    42      15         21540545         21540563     0
    42      22         21540545         21540563     0
    42      29         21540545         21540563     0
    42      36         21540545         21540563     0
    42       3         21540573         21540590     0
    42      10         21540573         21540590     0
    42      17         21540573         21540590     0
    42      24         21540573         21540590     0
    42      31         21540573         21540590     0
    42      38         21540573         21540590     0
    42       5         21540600         21540617     0
    42      12         21540600         21540617     0
    42      19         21540600         21540617     0
    42      26         21540600         21540617     0
    42      33         21540600         21540617     0
    42      40         21540600         21540617     0
    43       0         21540636         21540653     0
    43       7         21540636         21540653     0
    43      14         21540636         21540653     0
    43      21         21540636         21540653     0
    43      28         21540636         21540653     0
    43      35         21540636         21540653     0
    43       2         21540663         21540680     0
    43       9         21540663         21540680     0
    43      16         21540663         21540680     0
    43      23         21540663         21540680     0
    43      30         21540663         21540680     0
    43      37         21540663         21540680     0
    43       4         21540690         21540708     0
    43      11         21540690         21540708     0
    43      18         21540690         21540708     0
    43      25         21540690         21540708     0
    43      32         21540690         21540708     0
    43      39         21540690         21540708     0
    43       6         21540718         21540735     0
    43      13         21540718         21540735     0
    43      20         21540718         21540735     0
    43      27         21540718         21540735     0
    43      34         21540718         21540735     0
    43      41         21540718         21540735     0
    43       1         21540745         21540763     0
    43       8         21540745         21540763     0
    43      15         21540745         21540763     0
    43      22         21540745         21540763     0
    43      29         21540745         21540763     0
    43      36         21540745         21540763     0
    43       3         21540773         21540790     0
    43      10         21540773         21540790     0
    43      17         21540773         21540790     0
    43      24         21540773         21540790     0
    43      31         21540773         21540790     0
    43      38         21540773         21540790     0
    43       5         21540800         21540817     0
    43      12         21540800         21540817     0
    43      19         21540800         21540817     0
    43      26         21540800         21540817     0
    43      33         21540800         21540817     0
    43      40         21540800         21540817     0
    44       0         21540836         21540853     0
    44       7         21540836         21540853     0
    44      14         21540836         21540853     0
    44      21         21540836         21540853     0
    44      28         21540836         21540853     0
    44      35         21540836         21540853     0
    44       2         21540863         21540880     0
    44       9         21540863         21540880     0
    44      16         21540863         21540880     0
    44      23         21540863         21540880     0
    44      30         21540863         21540880     0
    44      37         21540863         21540880     0
    44       4         21540890         21540908     0
    44      11         21540890         21540908     0
    44      18         21540890         21540908     0
    44      25         21540890         21540908     0
    44      32         21540890         21540908     0
    44      39         21540890         21540908     0
    44       6         21540918         21540935     0
    44      13         21540918         21540935     0
    44      20         21540918         21540935     0
    44      27         21540918         21540935     0
    44      34         21540918         21540935     0
    44      41         21540918         21540935     0
    44       1         21540945         21540963     0
    44       8         21540945         21540963     0
    44      15         21540945         21540963     0
    44      22         21540945         21540963     0
    44      29         21540945         21540963     0
    44      36         21540945         21540963     0
    44       3         21540973         21540990     0
    44      10         21540973         21540990     0
    44      17         21540973         21540990     0
    44      24         21540973         21540990     0
    44      31         21540973         21540990     0
    44      38         21540973         21540990     0
    44       5         21541000         21541017     0
    44      12         21541000         21541017     0
    44      19         21541000         21541017     0
    44      26         21541000         21541017     0
    44      33         21541000         21541017     0
    44      40         21541000         21541017     0
    45       0         21541036         21541053     0
    45       7         21541036         21541053     0
    45      14         21541036         21541053     0
    45      21         21541036         21541053     0
    45      28         21541036         21541053     0
    45      35         21541036         21541053     0
    45       2         21541063         21541080     0
    45       9         21541063         21541080     0
    45      16         21541063         21541080     0
    45      23         21541063         21541080     0
    45      30         21541063         21541080     0
    45      37         21541063         21541080     0
    45       4         21541090         21541108     0
    45      11         21541090         21541108     0
    45      18         21541090         21541108     0
    45      25         21541090         21541108     0
    45      32         21541090         21541108     0
    45      39         21541090         21541108     0
    45       6         21541118         21541135     0
    45      13         21541118         21541135     0
    45      20         21541118         21541135     0
    45      27         21541118         21541135     0
    45      34         21541118         21541135     0
    45      41         21541118         21541135     0
    45       1         21541145         21541163     0
    45       8         21541145         21541163     0
    45      15         21541145         21541163     0
    45      22         21541145         21541163     0
    45      29         21541145         21541163     0
    45      36         21541145         21541163     0
    45       3         21541173         21541190     0
    45      10         21541173         21541190     0
    45      17         21541173         21541190     0
    45      24         21541173         21541190     0
    45      31         21541173         21541190     0
    45      38         21541173         21541190     0
    45       5         21541200         21541217     0
    45      12         21541200         21541217     0
    45      19         21541200         21541217     0
    45      26         21541200         21541217     0
    45      33         21541200         21541217     0
    45      40         21541200         21541217     0
    46       0         21541236         21541253     0
    46       7         21541236         21541253     0
    46      14         21541236         21541253     0
    46      21         21541236         21541253     0
    46      28         21541236         21541253     0
    46      35         21541236         21541253     0
    46       2         21541263         21541280     0
    46       9         21541263         21541280     0
    46      16         21541263         21541280     0
    46      23         21541263         21541280     0
    46      30         21541263         21541280     0
    46      37         21541263         21541280     0
    46       4         21541290         21541308     0
    46      11         21541290         21541308     0
    46      18         21541290         21541308     0
    46      25         21541290         21541308     0
    46      32         21541290         21541308     0
    46      39         21541290         21541308     0
    46       6         21541318         21541335     0
    46      13         21541318         21541335     0
    46      20         21541318         21541335     0
    46      27         21541318         21541335     0
    46      34         21541318         21541335     0
    46      41         21541318         21541335     0
    46       1         21541345         21541363     0
    46       8         21541345         21541363     0
    46      15         21541345         21541363     0
    46      22         21541345         21541363     0
    46      29         21541345         21541363     0
    46      36         21541345         21541363     0
    46       3         21541373         21541390     0
    46      10         21541373         21541390     0
    46      17         21541373         21541390     0
    46      24         21541373         21541390     0
    46      31         21541373         21541390     0
    46      38         21541373         21541390     0
    46       5         21541400         21541417     0
    46      12         21541400         21541417     0
    46      19         21541400         21541417     0
    46      26         21541400         21541417     0
    46      33         21541400         21541417     0
    46      40         21541400         21541417     0
    47       0         21541436         21541453     0
    47       7         21541436         21541453     0
    47      14         21541436         21541453     0
    47      21         21541436         21541453     0
    47      28         21541436         21541453     0
    47      35         21541436         21541453     0
    47       2         21541463         21541480     0
    47       9         21541463         21541480     0
    47      16         21541463         21541480     0
    47      23         21541463         21541480     0
    47      30         21541463         21541480     0
    47      37         21541463         21541480     0
    47       4         21541490         21541508     0
    47      11         21541490         21541508     0
    47      18         21541490         21541508     0
    47      25         21541490         21541508     0
    47      32         21541490         21541508     0
    47      39         21541490         21541508     0
    47       6         21541518         21541535     0
    47      13         21541518         21541535     0
    47      20         21541518         21541535     0
    47      27         21541518         21541535     0
    47      34         21541518         21541535     0
    47      41         21541518         21541535     0
    47       1         21541545         21541563     0
    47       8         21541545         21541563     0
    47      15         21541545         21541563     0
    47      22         21541545         21541563     0
    47      29         21541545         21541563     0
    47      36         21541545         21541563     0
    47       3         21541573         21541590     0
    47      10         21541573         21541590     0
    47      17         21541573         21541590     0
    47      24         21541573         21541590     0
    47      31         21541573         21541590     0
    47      38         21541573         21541590     0
    47       5         21541600         21541617     0
    47      12         21541600         21541617     0
    47      19         21541600         21541617     0
    47      26         21541600         21541617     0
    47      33         21541600         21541617     0
    47      40         21541600         21541617     0
    48       0         21541636         21541653     0
    48       7         21541636         21541653     0
    48      14         21541636         21541653     0
    48      21         21541636         21541653     0
    48      28         21541636         21541653     0
    48      35         21541636         21541653     0
    48       2         21541663         21541680     0
    48       9         21541663         21541680     0
    48      16         21541663         21541680     0
    48      23         21541663         21541680     0
    48      30         21541663         21541680     0
    48      37         21541663         21541680     0
    48       4         21541690         21541708     0
    48      11         21541690         21541708     0
    48      18         21541690         21541708     0
    48      25         21541690         21541708     0
    48      32         21541690         21541708     0
    48      39         21541690         21541708     0
    48       6         21541718         21541735     0
    48      13         21541718         21541735     0
    48      20         21541718         21541735     0
    48      27         21541718         21541735     0
    48      34         21541718         21541735     0
    48      41         21541718         21541735     0
    48       1         21541745         21541763     0
    48       8         21541745         21541763     0
    48      15         21541745         21541763     0
    48      22         21541745         21541763     0
    48      29         21541745         21541763     0
    48      36         21541745         21541763     0
    48       3         21541773         21541790     0
    48      10         21541773         21541790     0
    48      17         21541773         21541790     0
    48      24         21541773         21541790     0
    48      31         21541773         21541790     0
    48      38         21541773         21541790     0
    48       5         21541800         21541817     0
    48      12         21541800         21541817     0
    48      19         21541800         21541817     0
    48      26         21541800         21541817     0
    48      33         21541800         21541817     0
    48      40         21541800         21541817     0
    49       0         21541836         21541853     0
    49       7         21541836         21541853     0
    49      14         21541836         21541853     0
    49      21         21541836         21541853     0
    49      28         21541836         21541853     0
    49      35         21541836         21541853     0
    49       2         21541863         21541880     0
    49       9         21541863         21541880     0
    49      16         21541863         21541880     0
